"Title","URL","Date"
"Active Directory Geri Dönüşüm Kutusu Nasıl Etkinleştirilir? How to Enable Active Directory Recycle Bin","https://cengizyilmaz.net/how-to-enable-active-directory-recycle-bin/","11/26/2022 8:23:26 PM"
"Exchange Server Well-Known Object Entry Install Error","https://cengizyilmaz.net/exchange-server-well-known-object-entry-install-error/","11/26/2022 7:13:13 PM"
"Exchange Server&#8217;da E-Posta Arama ve Silme(Remove Mail Items)","https://cengizyilmaz.net/exchange-server-deletecontent-remove-mail-items/","11/24/2022 8:36:32 PM"
"Exchange Server Queues Back Up Cecause Of Incorrect Default Value","https://cengizyilmaz.net/exchange-server-queues-back-up-cecause-of-incorrect-default-value/","11/20/2022 12:55:54 PM"
"Azure AD Grup Üyeleri Gizleme","https://cengizyilmaz.net/azure-ad-grup-uyeleri-gizleme/","11/19/2022 9:12:55 PM"
"Exchange Server: Event ID 9646: Mapi Session Exceeded the Maximum Objects","https://cengizyilmaz.net/exchange-server-event-id-9646-mapi-session-exceeded-the-maximum-objects/","11/18/2022 7:49:53 PM"
"Exchange <em>441 4.4.1 Error encountered while communicating</em><em>with primary target IP address: „421 4.4.2 Connection dropped due to SocketError.“</em><em>Attempted failover to alternate host, but that did not succeed. </em>","https://cengizyilmaz.net/exchange-441-4-4-1-error-encountered-while-communicatingwith-primary-target-ip-address-421-4-4-2-connection-dropped-due-to-socketerror-attempted-failover-to-alternate-host-but-that/","11/17/2022 4:49:58 PM"
"Exchange Server: Send-As Problem 4003 (INSUFF_ACCESS_RIGHTS)","https://cengizyilmaz.net/exchange-server-send-as-problem-4003-insuff_access_rights/","11/16/2022 7:13:36 PM"
"Remote Desktop Services Environment","https://cengizyilmaz.net/remote-desktop-environment-property/","11/15/2022 7:50:04 PM"
"421 4.3.2 The MaximumNumber of Concurrent Connections has Exceeded a Limit, Closing Transmission Channel?","https://cengizyilmaz.net/421-4-3-2-the-maximumnumber-of-concurrent-connections-has-exceeded-a-limit-closing-transmission-channel/","11/14/2022 8:30:05 PM"
"Active Directory Snapshot","https://cengizyilmaz.net/active-directory-snapshot/","11/11/2022 7:14:16 PM"
"Microsoft Viva Brifing Bildirimlerini Kapatma","https://cengizyilmaz.net/microsoft-viva-brifing-bildirimlerini-kapatma/","11/10/2022 4:27:36 PM"
"Exchange Server November Security Update: Fix CVE-2022-41040 &#8211; CVE-2022-41082","https://cengizyilmaz.net/exchange-server-november-security-update-fix-cve-2022-41040-cve-2022-41082/","11/8/2022 11:34:36 PM"
"SCOM Agent Proxy NOT Enabled","https://cengizyilmaz.net/scom-agent-proxy-not-enabled/","11/6/2022 7:21:11 PM"
"Exchange Online&#8217;da Her Yere İmza Eşitleme","https://cengizyilmaz.net/exchange-onlineda-her-yere-imza-esitleme/","11/2/2022 7:42:15 PM"
"CLIUSR Certificate Renew","https://cengizyilmaz.net/cliusr-certificate-renew/","11/1/2022 11:52:00 AM"
"Microsoft KB5020276 Netjoin Domain join hardening changes","https://cengizyilmaz.net/microsoft-kb5020276-netjoin-domain-join-hardening-changes/","10/29/2022 1:05:24 PM"
"Exchange Server Download Domain CVE-2021-1730 Yapılandırılması","https://cengizyilmaz.net/exchange-server-download-domain-cve-2021-1730-yapilandirilmasi/","10/25/2022 1:15:06 PM"
"Exchange Server reCAPTCHA Uygulaması","https://cengizyilmaz.net/exchange-server-recaptcha-uygulamasi/","10/23/2022 9:08:29 PM"
"Windows 7 ile Exchange Server 2019 Bağlantısı","https://cengizyilmaz.net/windows-7-ile-exchange-server-2019-baglantisi/","10/21/2022 4:12:28 PM"
"Microsoft Intune 03 &#8211; 17 September Release","https://cengizyilmaz.net/microsoft-intune-03-17-september-release/","10/20/2022 4:54:48 PM"
"Windows Server RDS Temp We can’t sign into your account","https://cengizyilmaz.net/windows-server-2019-rds-temp-profile/","10/18/2022 1:15:51 PM"
"Exchange Server 2016 ve 2019 TLS Certificate Name Receive Connector","https://cengizyilmaz.net/exchange-server-2016-ve-2019-tls-certificate-name-receive-connector/","10/16/2022 5:53:23 PM"
"Exchange Server: An Incomplete Installation Was Detected","https://cengizyilmaz.net/exchange-server-an-incomplete-installation-was-detected/","10/15/2022 5:37:01 PM"
"Office 2013 Modern Authentication Enabled","https://cengizyilmaz.net/office-2013-modern-authentication-enabled/","10/14/2022 4:20:48 PM"
"October 2022 Exchange Server Security Updates","https://cengizyilmaz.net/october-2022-exchange-server-security-updates/","10/11/2022 9:22:19 PM"
"Exchange Server Cannot save changes made to an item to store. QuotaExceededException","https://cengizyilmaz.net/exchange-servercannot-save-changes-made-to-an-item-to-store-quotaexceededexception/","10/10/2022 9:55:22 AM"
"Outlook Otomatik Kapanıyor","https://cengizyilmaz.net/outlook-otomatik-kapaniyor/","10/9/2022 6:41:02 PM"
"Exchange Server Password Spray","https://cengizyilmaz.net/exchange-server-password-spray/","10/8/2022 3:24:30 PM"
"Exchange Server Local DNS Kaydetme","https://cengizyilmaz.net/exchange-server-local-dns-kaydetme/","10/8/2022 1:56:07 PM"
"OWA Public ve Private Computer Özelliği","https://cengizyilmaz.net/owa-public-ve-private-computer-ozelligi/","10/7/2022 4:44:30 PM"
"Exchange Server Remote PowerShell Engelleme","https://cengizyilmaz.net/exchange-server-remote-powershell-blocking/","10/4/2022 9:12:30 PM"
"Exchange Server RCE Zero Day Updates","https://cengizyilmaz.net/exchange-server-rce-zero-day-updates/","10/4/2022 8:45:20 PM"
"Microsoft 365 Quarantine Mail Report Notification","https://cengizyilmaz.net/microsoft-365-quarantine-mail-report-notification/","10/4/2022 1:42:09 PM"
"Exchange Server On-premises Mitigation Tool v2","https://cengizyilmaz.net/exchange-server-on-premises-mitigation-tool-v2/","10/1/2022 3:51:29 PM"
"Exchange Server&#8217;da Yeni Zero Day","https://cengizyilmaz.net/exchange-serverda-yeni-zero-day/","9/30/2022 3:20:35 PM"
"Exchange Server AutoActivationPolicy","https://cengizyilmaz.net/exchange-server-autoactivationpolicy/","9/28/2022 2:30:29 PM"
"Microsoft Teams Eylül Güncelleştirmeleri","https://cengizyilmaz.net/microsoft-teams-eylul-guncellestirmeleri/","9/26/2022 5:16:39 PM"
"Microsoft Intune Release 2209","https://cengizyilmaz.net/microsoft-intune-release-2209/","9/22/2022 5:31:43 PM"
"Microsoft Exchange Conference (MEC) 2022","https://cengizyilmaz.net/microsoft-exchange-conference-mec-2022/","9/22/2022 11:35:53 AM"
"Exchange Server 2019 Kurulumu","https://cengizyilmaz.net/msexchange-server-2019-kurulumu/","9/16/2022 1:14:57 PM"
"Active Directory ile Exchange Server Şema Kontrolü","https://cengizyilmaz.net/active-directory-ile-exchange-server-sema-kontrolu/","9/16/2022 11:48:23 AM"
"Configuration Manager Site to Site Sistemi İçin Önkoşullar","https://cengizyilmaz.net/configuration-manager-site-to-site-sistemi-icin-onkosullar/","9/15/2022 10:23:56 PM"
"iOS 16 Intune&#8217;da Sorun Yaşıyor","https://cengizyilmaz.net/ios-16-intuneda-sorun-yasiyor/","9/13/2022 8:56:13 PM"
"Can’t Sign in to Skype for Business","https://cengizyilmaz.net/cant-sign-in-to-skype-for-business/","9/12/2022 5:30:31 PM"
"Hosted Exchange Eğitimi 10.09.2022","https://cengizyilmaz.net/hosted-exchange-egitimi-10-09-2022/","9/10/2022 4:35:07 PM"
"Hybrid AD: failed to validate timestamp in computerIdentitydata","https://cengizyilmaz.net/hybrid-ad-failed-to-validate-timestamp-in-computeridentitydata/","9/6/2022 10:09:37 PM"
"Exchange Server&#8217;da Disk I/O İnceleme","https://cengizyilmaz.net/msexchange-serverda-disk-i-o-inceleme/","9/5/2022 8:38:03 PM"
"Microsoft Intune&#8217;da Linux Cihaz Desteği Dağıtılmaya Başlandı","https://cengizyilmaz.net/microsoft-intuneda-linux-cihaz-destegi-dagitilmaya-baslandi/","9/3/2022 2:29:53 PM"
"Modern Authentication Neleri Değiştirir","https://cengizyilmaz.net/modern-authentication-neleri-degistirir/","9/1/2022 5:59:43 PM"
"Azure AD Connect Cloud Sync Nedir?","https://cengizyilmaz.net/azure-ad-connect-cloud-sync-nedir/","8/31/2022 3:55:23 PM"
"Office 365 Mac, Parola Hatası","https://cengizyilmaz.net/office-365-mac-parola-hatasi/","8/31/2022 1:08:43 PM"
"Exchange Server Set-DatabaseAvailabilityGroup Nasıl Kullanılır?","https://cengizyilmaz.net/exchange-server-set-databaseavailabilitygroup-nasil-kullanilir/","8/27/2022 1:55:16 PM"
"Exchange Hybrid Configuration Wizard: Error 1603 &#8211; Connector Registration Failed","https://cengizyilmaz.net/exchange-hybrid-configuration-wizard-error-1603-connector-registration-failed/","8/24/2022 5:09:21 PM"
"Outlook: Mail, Takvim, Kişiler ve Diğer Modüller Tasarımı Değişti","https://cengizyilmaz.net/outlook-mail-takvim-kisiler-ve-diger-moduller-tasarimi-degisti/","8/23/2022 12:42:50 PM"
"SharePoint&#8217;te Retention Policy Nasıl Uygulanır?","https://cengizyilmaz.net/sharepointte-retention-policy-nasil-uygulanir/","8/21/2022 3:49:25 PM"
"MSExchange Server 4999 Error","https://cengizyilmaz.net/msexchange-server-4999-error/","8/21/2022 3:09:01 PM"
"MSExchange Server&#8217;da IcedID Yanıt Zinciri Ele Geçirme Saldırıları","https://cengizyilmaz.net/msexchange-serverda-icedid-yanit-zinciri-ele-gecirme-saldirilari/","8/21/2022 2:41:16 PM"
"Windows 365 Security","https://cengizyilmaz.net/windows-365-security/","8/21/2022 1:41:42 PM"
"Microsoft Graph Yeni Özellikler ve Görevler (Beta) API&#8217;si Kullanımdan Kaldırıldı","https://cengizyilmaz.net/microsoft-graph-yeni-ozellikler-ve-gorevler-beta-apisi-kullanimdan-kaldirildi/","8/17/2022 3:56:23 PM"
"Exchange Server Enabling a Disabled Mailbox Throwing","https://cengizyilmaz.net/enabling-a-disabled-mailbox-throwing/","8/16/2022 4:49:12 PM"
"OneDrive Sync Admin Yapılandırması","https://cengizyilmaz.net/onedrive-sync-admin-yapilandirmasi/","8/15/2022 5:22:57 PM"
"OneDrive vs SharePoint","https://cengizyilmaz.net/onedrive-mi-sharepoint-mi/","8/15/2022 12:11:12 PM"
"Office 365 Kimlik Avı Korunması","https://cengizyilmaz.net/office-365-kimlik-avi-korunmasi/","8/14/2022 2:29:29 PM"
"Teams Out Of Office Nasıl Ayarlanır","https://cengizyilmaz.net/teams-out-of-office-nasil-ayarlanir/","8/10/2022 10:42:43 PM"
"Ağustos 2022 Exchange Server Güvenlik Güncelleştirmeleri","https://cengizyilmaz.net/yayinlandi-agustos-2022-exchange-server-guvenlik-guncellestirmeleri/","8/9/2022 9:52:45 PM"
"Exchange Server Güvenlik Güncelleştirmesi ve Düzeltme Paketleri","https://cengizyilmaz.net/exchange-server-guvenlik-guncellestirmesi-ve-duzeltme-paketleri/","8/9/2022 9:45:59 PM"
"Microsoft Entra Verified ID Genel Kullanıma Sunuldu","https://cengizyilmaz.net/microsoft-entra-verified-id-genel-kullanima-sunuldu/","8/9/2022 9:03:43 PM"
"Search-AdminAuditLog: TLS 1.0 ve TLS 1.1","https://cengizyilmaz.net/search-adminauditlog-tls-1-0-ve-tls-1-1/","8/8/2022 5:26:08 PM"
"Exchange Server TCP Keep Alive Time","https://cengizyilmaz.net/exchange-server-tcp-keep-alive-time/","8/6/2022 2:24:11 PM"
"Microsoft 365 Compliance Center (Uyumluluk Merkezi)","https://cengizyilmaz.net/microsoft-365-compliance-center-uyumluluk-merkezi/","8/4/2022 7:34:12 PM"
"Microsoft 365 Defender: Conditional Access ile MFA Etkinleştirme","https://cengizyilmaz.net/microsoft-365-defender-conditional-access-ile-mfa-etkinlestirme/","7/30/2022 1:44:20 PM"
"Azure Sentinel Nedir?","https://cengizyilmaz.net/azure-sentinel-nedir/","7/30/2022 1:26:09 PM"
"Microsoft 365 Defender Secure Score Nedir?","https://cengizyilmaz.net/microsoft-365-defender-secure-score-nedir/","7/30/2022 1:18:45 PM"
"Outlook’ta .PST ve .OST Dosya Limiti Nasıl Değiştirilir","https://cengizyilmaz.net/outlookta-pst-ve-ost-dosya-limiti-nasil-degistirilir/","7/29/2022 8:52:45 PM"
"Exchange Server&#8217;da Posta Kutusu Saat/Tarih-Dil Yapılandırmalar","https://cengizyilmaz.net/exchange-serverda-posta-kutusu-saat-tarih-dil-yapilandirmalar/","7/28/2022 8:29:38 PM"
"Exchange Server Public Folder Migration","https://cengizyilmaz.net/exchange-server-public-folder-migration/","7/27/2022 7:15:32 PM"
"Best Practices for Active Directory","https://cengizyilmaz.net/best-practices-for-active-directory/","7/25/2022 5:20:45 PM"
"Hybrid Exchange&#8217;de Son Exchange Serveri Kaldırma","https://cengizyilmaz.net/hybrid-exchangede-son-exchange-serveri-kaldirma/","7/24/2022 5:10:02 PM"
"Microsoft 365&#8217;da Domain Whitelist Ekleme","https://cengizyilmaz.net/microsoft-365da-domain-whitelist-ekleme/","7/17/2022 4:41:12 PM"
"Azure AD Password Writeback Nasıl Etkinleştirilir","https://cengizyilmaz.net/azure-ad-password-writeback-nasil-etkinlestirilir/","7/16/2022 3:31:03 PM"
"Microsoft 365 Licensing Map","https://cengizyilmaz.net/microsoft-365-licensing-map/","7/15/2022 9:00:58 PM"
"AutoPatch Nedir?","https://cengizyilmaz.net/autopatch-nedir/","7/15/2022 8:55:23 PM"
"Exchange Server DKIM Kaydı Uygulanması","https://cengizyilmaz.net/exchange-server-dkim-kaydi-uygulanmasi/","7/15/2022 2:42:00 PM"
"Exchange Server 00000005: SecErr: DSID-03152612, problem 4003 (INSUFF_ACCESS_RIGHTS","https://cengizyilmaz.net/exchange-server-00000005-secerr-dsid-03152612-problem-4003-insuff_access_rights/","7/14/2022 8:48:00 PM"
"Teams Cache Temizleme","https://cengizyilmaz.net/teams-cache-temizleme/","7/10/2022 5:07:55 PM"
"Exchange Online, Online Archive Özelliği","https://cengizyilmaz.net/exchange-online-online-archive-ozelligi/","7/1/2022 2:04:11 PM"
"Exchange Server Health Check","https://cengizyilmaz.net/exchange-server-health-check/","6/27/2022 8:18:07 PM"
"Exchange Server WhiteSpace Nedir?","https://cengizyilmaz.net/exchange-server-whitespace-nedir/","6/21/2022 2:10:10 PM"
"Exchange Server ve Yol Haritası","https://cengizyilmaz.net/exchange-server-ve-yol-haritasi/","6/3/2022 7:05:48 PM"
"Azure Active Directory Entitlement Management","https://cengizyilmaz.net/azure-active-directory-entitlement-management/","6/3/2022 1:57:06 PM"
"SharePoint İzin Yapılandırılması","https://cengizyilmaz.net/sharepoint-izin-yapilandirilmasi/","6/1/2022 7:01:27 PM"
"Exchange Server Üzerinde E-Postalar Hangi Transport Rule Üzerinden İletildiğini Bulma","https://cengizyilmaz.net/exchange-server-uzerinde-e-postalar-hangi-transport-rule-uzerinden-iletildigini-bulma/","5/27/2022 6:06:42 PM"
"Exchange Server&#8217;da Office 2016/2019 Sürümlerinde Mailbox Kurulum Sorunu","https://cengizyilmaz.net/exchange-serverda-office-2016-2019-surumlerinde-mailbox-kurulum-sorunu/","5/27/2022 2:18:38 PM"
"Exchange Server Server Error in ‘/owa’ Application","https://cengizyilmaz.net/exchange-server-server-error-in-owa-application/","5/17/2022 5:50:33 PM"
"Azure AD Connect Kurulumu ve Yapılandırılması","https://cengizyilmaz.net/azure-ad-connect-kurulumu-ve-yapilandirilmasi/","5/16/2022 8:41:32 PM"
"Microsoft IdFix Nedir, Nasıl Kullanılır","https://cengizyilmaz.net/microsoft-idfix-nedir-nasil-kullanilir/","5/15/2022 7:50:35 PM"
"PowerShell ile Kullanıcı UPN Değiştirme","https://cengizyilmaz.net/powershell-ile-kullanici-upn-degistirme/","5/15/2022 7:19:02 PM"
"Exchange Server Client Access Rules EAC/RemotePowerShell Engelleme","https://cengizyilmaz.net/exchange-server-client-access-rules-eac-remotepowershell-engelleme/","5/13/2022 4:24:47 PM"
"One Outlook Block","https://cengizyilmaz.net/one-outlook-block/","5/11/2022 3:09:26 PM"
"Exchange Online Basic Authentication Kapanıyor","https://cengizyilmaz.net/exchange-online-basic-authentication-kapaniyor/","5/11/2022 3:00:32 PM"
"Exchange Server 2019 CU12 (Cumulative Update 12)","https://cengizyilmaz.net/exchange-server-2019-cu12-cumulative-update-12/","5/9/2022 1:14:06 PM"
"Exchange Server 2016 CU23 (Cumulative Update 23)","https://cengizyilmaz.net/exchange-server-2016-cu23-cumulative-update-23/","5/9/2022 12:52:47 PM"
"Exchange Server Unable to Add Database Copy","https://cengizyilmaz.net/exchange-server-unable-to-add-database-copy/","5/9/2022 12:40:36 PM"
"Exchange Server Kerberos Yapılandırılması","https://cengizyilmaz.net/exchange-server-kerberos-yapilandirilmasi/","5/8/2022 9:03:05 PM"
"GPO ile WSUS Yapılandırılması","https://cengizyilmaz.net/gpo-ile-wsus-yapilandirilmasi/","5/1/2022 1:55:11 PM"
"Relay Nedir? Exchange Server Relay Yapısı","https://cengizyilmaz.net/relay-nedir-exchange-server-relay-yapisi/","4/27/2022 1:56:04 PM"
"SPF Nedir (Sender Policy Framework)","https://cengizyilmaz.net/spf-nedir-sender-policy-framework/","4/19/2022 5:04:33 PM"
"“Can’t remove the domain ‘domain.com’ because it’s referenced in an email address policy by the proxy address template”","https://cengizyilmaz.net/exchange-server-cant-remove-the-domain-domain-com-because-its-referenced-in-an-email-address-policy-by-the-proxy-address-template/","4/12/2022 4:50:36 PM"
"This mailbox database is associated with one or more active mailbox export requests","https://cengizyilmaz.net/this-mailbox-database-is-associated-with-one-or-more-active-mailbox-export-requests/","4/10/2022 7:40:24 PM"
"This mailbox database contains one or more mailboxes, mailbox plans, archive mailboxes, public folder mailboxes or arbitration mailboxes","https://cengizyilmaz.net/exchange-server-this-mailbox-database-contains-one-or-more-mailboxes/","4/10/2022 7:16:14 PM"
"Exchange Server&#8217;da Mailbox Kotalarını Yüzde Olarak Artırma","https://cengizyilmaz.net/exchange-serverda-mailbox-kotalarini-yuzde-olarak-artirma/","3/27/2022 12:56:50 PM"
"WSL2 Üzerinde Docker Desktop Kurulumu","https://cengizyilmaz.net/wsl2-uzerinde-docker-desktop-kurulumu/","3/17/2022 10:39:49 PM"
"WSL2 Backup&amp;Restore Adımları","https://cengizyilmaz.net/wsl2-backuprestore-adimlari/","3/17/2022 10:05:38 PM"
"Hyper-V Export-Import İşlemi","https://cengizyilmaz.net/hyper-v-export-import-islemi/","3/16/2022 9:41:01 PM"
"Hyper-V Minikube Kurulumu","https://cengizyilmaz.net/hyper-v-minikube-kurulumu/","3/16/2022 9:17:23 PM"
"Winget Kurulumu ve Kullanımı","https://cengizyilmaz.net/winget-kurulumu-ve-kullanimi/","3/15/2022 8:01:58 PM"
"Exchange Server Event ID 7024, 1026, 9542 and 5000","https://cengizyilmaz.net/exchange-server-event-id-7024-1026-9542-and-5000/","3/12/2022 7:27:20 PM"
"Windows 10 Sistemlerin Windows 11 Yükseltmesini Engelleme","https://cengizyilmaz.net/windows-10-sistemlerin-windows-11-yukseltmesini-engelleme/","3/10/2022 7:14:46 PM"
"Windows Admin Center (WAC) Kurulumu","https://cengizyilmaz.net/windows-admin-center-wac-kurulumu/","3/10/2022 7:02:34 PM"
"Windows Server 2022 Active Directory Kurulumu","https://cengizyilmaz.net/windows-server-2022-active-directory-kurulumu/","3/6/2022 5:09:55 PM"
"Exchange Server Temel Komutlar","https://cengizyilmaz.net/exchange-server-temel-komutlar/","3/6/2022 2:34:14 PM"
"Windows Server Remote Access VPN Kurulum ve Yapılandırılması","https://cengizyilmaz.net/windows-server-remote-access-vpn-kurulum-ve-yapilandirilmasi/","3/5/2022 10:54:41 PM"
"Exchange Server GAL, ABP, OAB ile Adres Defteri Oluşturma","https://cengizyilmaz.net/exchange-server-gal-abp-oab-ile-adres-defteri-olusturma/","3/3/2022 4:06:56 PM"
"Windows Server WSUS Kurulumu","https://cengizyilmaz.net/windows-server-wsus-kurulumu/","2/28/2022 10:58:12 AM"
"Exchange Server 2019&#8217;da Neden 128GB Ram Gereksinimi Bulunuyor","https://cengizyilmaz.net/exchange-server-2019da-neden-128gb-ram-gereksinimi-bulunuyor/","2/26/2022 9:41:08 AM"
"Exchange Server WhiteSpace Kontrol Etme","https://cengizyilmaz.net/exchange-server-whitespace-kontrol-etme/","2/20/2022 9:29:40 AM"
"PowerShell Not digitally signed","https://cengizyilmaz.net/powershell-not-digitally-signed/","2/18/2022 8:02:59 PM"
"Active Directory Güvenlik Önerileri","https://cengizyilmaz.net/active-directory-guvenlik-onerileri/","2/10/2022 8:40:11 PM"
"Exchange Server Antimalware ID5800","https://cengizyilmaz.net/exchange-server-antimalware-id5800/","1/1/2022 8:58:09 PM"
"VMware SnapShot Nedir? VMware Snapshot Yönetimi","https://cengizyilmaz.net/vmware-snapshot-nedir-vmware-snapshot-yonetimi/","5/28/2021 8:51:05 PM"
"Windows SID Nedir?","https://cengizyilmaz.net/windows-sid-nedir/","5/6/2021 8:31:15 PM"
"WSL2 ile Ubuntu Kurulumu","https://cengizyilmaz.net/wsl2-ile-ubuntu-kurulumu/","4/11/2021 10:03:59 AM"
"Exchange Server HAFNIUM Check","https://cengizyilmaz.net/exchange-server-hafnium-check/","3/11/2021 1:18:08 PM"
"Additional Domain Controller Kurulumu","https://cengizyilmaz.net/additional-domain-controller-kurulumu/","2/9/2021 6:33:01 PM"
"Windows Deployment Services (WDS) Kurulumu ve Yapılandırma","https://cengizyilmaz.net/windows-deployment-services-wds-kurulumu-ve-yapilandirma/","2/9/2021 1:01:03 PM"
"Windows Server Core Active Directory Kurulumu","https://cengizyilmaz.net/windows-server-core-active-directory-kurulumu/","2/8/2021 10:32:42 PM"
"FSMO Rollerinin Taşınması ve Metadata Cleanup ile DC Kaldırılması","https://cengizyilmaz.net/fsmo-rollerinin-tasinmasi-ve-metadata-cleanup-ile-dc-kaldirilmasi/","11/20/2020 7:46:19 PM"
"Windows Server DHCP Server Failover Kurulumu","https://cengizyilmaz.net/windows-server-dhcp-server-failover-kurulumu/","11/17/2020 2:22:40 PM"
"Windows Server DHCP Server Kurulumu","https://cengizyilmaz.net/windows-server-dhcp-server-kurulumu/","11/16/2020 12:33:42 PM"
